,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD,RAD
radius,5.0,10.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0,70.0,75.0,80.0,85.0,90.0,95.0,100.0,105.0,110.0,115.0,120.0,125.0,130.0,135.0,140.0,145.0,150.0,155.0,160.0,165.0,170.0,175.0,180.0,185.0,190.0,195.0,200.0,205.0,210.0,215.0,220.0,225.0,230.0,235.0,240.0,245.0,250.0,255.0,260.0,265.0,270.0,275.0,280.0,285.0,290.0,295.0,300.0,305.0,310.0,315.0,320.0,325.0,330.0,335.0,340.0,345.0,350.0,355.0,360.0,365.0,370.0,375.0,380.0,385.0,390.0,395.0,400.0,405.0,410.0,415.0,420.0,425.0,430.0,435.0,440.0,445.0,450.0,455.0,460.0,465.0,470.0,475.0,480.0,485.0,490.0,495.0,500.0,505.0,510.0,515.0,520.0,525.0,530.0,535.0,540.0,545.0,550.0,555.0,560.0,565.0,570.0,575.0,580.0,585.0,590.0,595.0,600.0
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-23 22:00:00.000027000,-10.983327269554138,-12.692255824804306,-14.12767243385315,-18.111736595630646,-22.98152780532837,-26.48332691192627,-27.423731327056885,-28.731125831604004,-28.64457654953003,-31.003621578216553,-30.46896457672119,-33.046905517578125,-35.12549591064453,-35.05232810974121,-34.99197959899902,-35.784695863723755,-35.96671104431152,-36.63568091392517,-37.02721428871155,-36.51620805263519,-35.54923504590988,-35.13569465279579,-35.600398790091276,-35.37941816449165,-33.79457330703735,-32.20061492919922,-32.99526786804199,-31.861201763153076,-31.259464740753174,-30.020171642303467,-30.697949171066284,-29.808940887451172,-29.559085369110107,-28.188266277313232,-29.23876452445984,-28.23527431488037,-28.31711721420288,-28.00715160369873,-27.941291332244873,-28.097640991210938,-28.772035598754883,-28.43563747406006,-28.206164360046387,-28.84250783920288,-28.34902811050415,-28.51774835586548,-28.59607219696045,-29.029446840286255,-28.170928239822388,-27.742265701293945,-26.72839379310608,-27.207676887512207,-25.766599655151367,-23.732192993164062,-22.137329578399658,-22.424611806869507,-22.43365502357483,-23.467877626419067,-23.129682660102844,-21.539979338645935,-21.642162680625916,-21.08750581741333,-20.062604188919067,-20.39745593070984,-20.147037506103516,-20.232717275619507,-19.570083618164062,-19.58929443359375,-18.3963840007782,-18.49949884414673,-18.093895435333252,-16.863723278045654,-16.047122955322266,-15.362060070037842,-14.637911081314087,-14.021185994148254,-12.097874760627747,-11.720803260803223,-10.652837097644806,-8.644886076450348,-8.908461689949036,-8.183460772037506,-7.057170391082764,-6.91032612323761,-6.607705473899841,-6.2406211495399475,-6.67491489648819,-6.543493032455444,-5.7682560086250305,-6.088290810585022,-4.85873955488205,-4.398898243904114,-4.445546343922615,-4.919168166816235,-4.561332084238529,-5.463192671537399,-6.366158485412598,-6.160572677850723,-6.3715178072452545,-4.908707857131958,-4.254575490951538,-4.327452391386032,-3.5249343514442444,-2.768600583076477,-2.068141520023346,-2.748415946960449,-1.909251093864441,-1.057448148727417,-0.2575153112411499,-0.4311385154724121,-0.9244247674942017,-1.7274004817008972,-0.9656800180673599,-1.7739867642521858,-0.9893647059798241,-0.042172640562057495,0.0404377281665802,1.0512435138225555,2.04401608556509,1.963087558746338
2005-08-23 22:30:00.000000000,-13.212493896484375,-12.785708248615265,-10.070827148854733,-14.420827388763428,-21.147979259490967,-25.46775722503662,-27.630795001983643,-28.036901473999023,-26.022911071777344,-25.459103107452393,-29.139812469482422,-32.43335008621216,-34.542333126068115,-33.8038969039917,-33.63448619842529,-33.218528509140015,-35.145365715026855,-35.94148588180542,-36.745450496673584,-36.601776361465454,-36.20088028907776,-36.26995670795441,-34.201530039310455,-33.719142600893974,-33.36109361052513,-33.9350403547287,-32.57815456390381,-32.175618171691895,-30.550984144210815,-30.886630296707153,-30.537780284881592,-29.94579768180847,-29.729203462600708,-29.998665809631348,-29.292102575302124,-27.81562900543213,-28.31041145324707,-27.986191749572754,-28.3474440574646,-28.613297939300537,-27.41050434112549,-27.751282691955566,-28.290499210357666,-27.0583815574646,-27.399198055267334,-27.043001651763916,-26.29595136642456,-26.396665573120117,-26.508692264556885,-25.30752444267273,-26.866312503814697,-26.574629545211792,-25.639515161514282,-25.123491525650024,-24.316057682037354,-22.51904606819153,-23.42542004585266,-22.141674757003784,-21.420340538024902,-20.972297191619873,-19.913893699645996,-19.085192918777466,-18.40983772277832,-18.68544030189514,-18.210663318634033,-17.523908376693726,-15.838701963424683,-16.47689914703369,-16.04533624649048,-14.42340350151062,-13.892728090286255,-14.100013494491577,-13.0284503698349,-12.85491144657135,-11.901670694351196,-10.745303124189377,-10.276375833898783,-10.304531522095203,-8.396456718444824,-8.08994945883751,-7.164802730083466,-6.927550747990608,-6.922917477786541,-6.734956223983318,-5.128060162067413,-5.2766194343566895,-4.966456279158592,-5.208245404064655,-4.792554199695587,-4.455113440752029,-3.898633174598217,-4.360116198658943,-4.138376325368881,-4.476710677146912,-4.4038688242435455,-3.814791351556778,-3.1137890815734863,-3.743224799633026,-3.3344404101371765,-3.434731900691986,-3.320913314819336,-2.8243276476860046,-2.694356143474579,-3.1372804641723633,-1.894074559211731,-2.238133430480957,-1.4320484399795532,-1.4857350587844849,-1.587764024734497,-1.5808371305465698,-0.9591805934906006,-1.6313796043395996,-1.0306519865989685,-0.6379249691963196,-0.8457348048686981,-0.5870506167411804,-0.09364534914493561,-0.265007808804512,1.405395470559597,1.9441704824566841
2005-08-23 23:00:00.000013000,-25.97499370574951,-18.38749408721924,-12.99721610546112,-14.561231344938278,-18.30645578354597,-20.702226281166077,-22.934194326400757,-22.442387580871582,-23.981122970581055,-23.91998815536499,-27.034013271331787,-32.43112850189209,-35.25087833404541,-34.2184944152832,-33.129600048065186,-33.41094923019409,-34.9696888923645,-36.319176197052,-36.544615268707275,-35.26224946975708,-34.92212724685669,-34.8244366645813,-33.960649251937866,-34.07627558708191,-32.79668182134628,-32.724851191043854,-32.213747382164,-31.660310983657837,-30.98122262954712,-30.702138662338257,-29.708531379699707,-29.66888952255249,-30.187726736068726,-30.40834140777588,-29.510541439056396,-29.576272010803223,-29.38793659210205,-30.246872425079346,-29.228142738342285,-28.34431028366089,-27.83957290649414,-28.087873935699463,-26.824469566345215,-26.910508632659912,-25.137900352478027,-24.287548065185547,-23.471911430358887,-23.887118816375732,-24.24493980407715,-25.2083683013916,-24.24012041091919,-23.989137887954712,-24.521948099136353,-24.716795444488525,-22.818683624267578,-22.77583646774292,-20.98386025428772,-21.43711805343628,-19.70535445213318,-19.48414635658264,-18.39483380317688,-18.17825198173523,-17.470982789993286,-17.2553870677948,-16.100953817367554,-15.466247797012329,-15.126070737838745,-15.546098470687866,-13.685375571250916,-12.917154967784882,-11.659056007862091,-10.56324602663517,-10.428528249263763,-10.275456100702286,-9.225198477506638,-9.786478757858276,-8.331403613090515,-7.719667434692383,-7.054671406745911,-5.85311484336853,-4.349095463752747,-4.140107035636902,-3.9522082209587097,-4.185478389263153,-4.421878695487976,-3.977746933698654,-4.12490076571703,-4.492088437080383,-4.076509773731232,-4.116986989974976,-2.7507274746894836,-2.3423540592193604,-2.260624885559082,-2.716275691986084,-1.9939497709274292,-1.2248127460479736,-0.5158863067626953,-0.5519416332244873,-1.3755282163619995,-0.9452481269836426,-1.1778924465179443,-1.1592810153961182,-1.1761559844017029,-1.5765776634216309,-0.6007769107818604,-0.5394479036331177,-0.8764179944992065,-1.3137396574020386,-0.8764178156852722,-1.9198391437530518,-0.9388507008552551,-1.2627161145210266,-0.9140123724937439,-1.395067036151886,-1.2364716529846191,-1.49118572473526,-1.0320537090301514,-0.31195229291915894,0.11589734256267548,0.9439234435558319
2005-08-23 23:30:00.000027000,-11.316660523414612,-14.054160594940186,-16.399993896484375,-17.399741411209106,-19.053255796432495,-21.484238028526306,-19.732095956802368,-20.06899118423462,-21.819876670837402,-27.26958990097046,-27.849364280700684,-32.217989921569824,-33.50523042678833,-34.14520740509033,-32.19243907928467,-34.146159172058105,-35.74012804031372,-37.567429065704346,-37.793471813201904,-37.13630199432373,-34.97236156463623,-34.63391160964966,-33.76363492012024,-33.05749201774597,-31.732415676116943,-30.68283475935459,-31.37879765033722,-32.10350078344345,-31.055697202682495,-29.064046382904053,-28.778706550598145,-28.770824670791626,-29.52495765686035,-29.34318709373474,-29.616055011749268,-29.188174724578857,-28.77953815460205,-28.239214420318604,-28.371793270111084,-27.955936431884766,-26.78178644180298,-25.86858034133911,-25.045603275299072,-24.58830499649048,-24.081844329833984,-24.40364646911621,-24.755387783050537,-24.830132961273193,-23.78709316253662,-23.085496425628662,-22.945866107940674,-23.56568145751953,-23.523560762405396,-24.290934801101685,-23.460317134857178,-21.790203094482422,-22.096487283706665,-20.782838582992554,-19.435938835144043,-18.76960825920105,-18.38180422782898,-17.895094633102417,-17.186442375183105,-16.11483943462372,-14.736422896385193,-15.100439310073853,-14.245718598365784,-13.119886457920074,-11.36933422088623,-10.485791862010956,-9.318707883358002,-8.557148575782776,-7.355917930603027,-7.3027684688568115,-6.959848642349243,-6.471570134162903,-5.029079794883728,-5.36012077331543,-4.01913046836853,-3.3070876598358154,-2.3831392526626587,-1.2598093152046204,-1.207922637462616,-1.836451694369316,-1.8530820906162262,-2.7837411612272263,-2.6226484291255474,-2.6844493597745895,-3.1728826984763145,-2.7864115238189697,-2.077844500541687,-1.509349375963211,-1.3704352974891663,-1.6230693459510803,-0.9761022925376892,-0.637794017791748,0.0656844973564148,0.5524309873580933,0.8871256709098816,1.2845295667648315,1.1418768167495728,0.14230656623840332,-0.4525730609893799,-0.19532853364944458,0.7189627885818481,0.5576909184455872,1.0455999970436096,0.5723423361778259,0.8711770176887512,0.8706796169281006,-0.07079131156206131,-0.4338945485651493,-0.5050085783004761,-1.6098853945732117,-1.6240573525428772,-1.1851669549942017,-1.6523350328207016,-1.0109382569789886,0.07109391689300537,0.08309230580925941
2005-08-24 00:00:00.000000000,-14.024993777275085,-14.34999430179596,-20.826085209846497,-22.503781601786613,-24.040437191724777,-22.454795122146606,-21.257137298583984,-20.952176492661238,-21.59860271215439,-25.298805236816406,-27.75767493247986,-28.514974117279053,-30.496854782104492,-33.351468563079834,-35.20347356796265,-34.924721240997314,-38.16472673416138,-38.46619272232056,-37.091959953308105,-36.67418336868286,-36.94853210449219,-37.20174312591553,-35.18679118156433,-33.83155679702759,-31.304852604866028,-32.459289491176605,-32.09845411777496,-31.524515867233276,-29.722933292388916,-29.682792901992798,-27.773643493652344,-27.209129810333252,-26.747331619262695,-27.068697690963745,-26.13795518875122,-26.01368808746338,-25.47669219970703,-25.866693019866943,-25.85557222366333,-25.733675956726074,-25.370248794555664,-24.810377597808838,-25.41361713409424,-24.077762603759766,-24.031595706939697,-24.49483299255371,-25.269367694854736,-25.11346197128296,-25.014192581176758,-23.9031982421875,-24.6121244430542,-23.652697563171387,-24.046879053115845,-23.25073218345642,-22.607635021209717,-22.081432819366455,-21.931210041046143,-20.09067463874817,-19.03995943069458,-18.38496446609497,-17.323548793792725,-16.230538845062256,-15.31972861289978,-14.19550633430481,-12.757479310035706,-11.87560260295868,-10.809709548950195,-9.752371847629547,-9.56060391664505,-7.974539205431938,-7.269064664840698,-6.544131636619568,-5.652800440788269,-4.185677170753479,-2.8394522666931152,-2.4021780490875244,-1.5912994146347046,-1.0045197010040283,-0.7377604246139526,-0.163548082113266,0.487523689866066,0.23020534962415695,0.4716726541519165,0.5395427644252777,0.3172837495803833,0.4221423864364624,1.0344664454460144,0.9384229183197021,1.6508184671401978,0.6690521240234375,0.9119731783866882,-0.242234718054533,0.1043969988822937,-0.42679475247859955,-0.7113172113895416,-0.42107588052749634,0.7440506219863892,1.4468457400798798,1.6269281506538391,1.5435512587428093,1.0750297009944916,1.6076416373252869,1.9263455271720886,2.0668922662734985,2.8153265714645386,3.0655611753463745,3.580262541770935,3.7092791199684143,2.9731123000383377,2.821470469236374,2.7124352157115936,1.8946168348193169,1.7733686342835426,1.4697262048721313,0.7337267696857452,1.0518241375684738,0.223670095205307,-0.422651931643486,0.4765278548002243,1.0739021301269531
2005-08-24 00:30:00.000013000,-11.504160463809967,-16.399993729777634,-22.79681983590126,-21.682949602603912,-22.569868564605713,-23.12090852856636,-21.819568634033203,-21.204542592167854,-25.326722741127014,-28.466556549072266,-28.658211708068848,-32.79446601867676,-30.539124011993408,-32.360214710235596,-35.11061954498291,-36.31312656402588,-36.686530113220215,-36.51789093017578,-34.95086431503296,-34.94865274429321,-35.88022232055664,-33.83808898925781,-32.27917146682739,-30.466021060943604,-30.718674778938293,-31.196733713150024,-30.83161612600088,-29.885591626167297,-28.193201899528503,-27.063385486602783,-26.150714874267578,-26.318286895751953,-25.57736897468567,-24.73422622680664,-24.242194890975952,-23.48353409767151,-23.42940068244934,-22.451518297195435,-23.216087341308594,-23.011017560958862,-23.395408630371094,-23.81997060775757,-23.930112600326538,-23.08790421485901,-22.658082008361816,-22.494459629058838,-22.31618595123291,-22.61820888519287,-22.566922664642334,-23.228515148162842,-23.83709740638733,-23.188069820404053,-23.59853434562683,-22.994922876358032,-22.179661750793457,-21.122174978256226,-20.290033102035522,-18.46815800666809,-17.0086829662323,-15.736959218978882,-13.464537382125854,-13.741213083267212,-12.650808572769165,-12.880951404571533,-10.99097728729248,-9.626991868019104,-8.02068743109703,-6.973381519317627,-5.892999529838562,-5.235210835933685,-4.502224922180176,-3.552463173866272,-3.994863510131836,-2.244125247001648,-0.9851694107055664,-0.7470270395278931,0.3052634596824646,1.4162669479846954,1.4152957201004028,2.0352121740579605,2.5650783143937588,2.1077552288770676,2.6217839121818542,2.104145586490631,2.0922159552574158,3.0814101696014404,3.394729971885681,4.036261558532715,4.224624872207642,3.6870440244674683,2.9942363500595093,2.3448243141174316,1.77424156665802,1.2181809544563293,1.343952476978302,1.5123958587646484,2.013849377632141,2.5194936990737915,2.727975010871887,3.408003509044647,3.6135413646698,4.004996120929718,4.0334948897361755,4.562351644039154,4.763370752334595,5.087743580341339,5.123624801635742,4.428196713794023,4.126065164804459,4.0215698927640915,4.206186525523663,3.646650765091181,3.609755128622055,3.683769766241312,4.673006474971771,3.7040555104613304,3.162800446152687,2.2957158982753754,3.2367382645606995,2.0252874195575714
2005-08-24 01:00:00.000027000,-21.379160284996033,-27.82499349117279,-30.087493896484375,-28.23332941532135,-24.74478840827942,-21.401036739349365,-24.582928985357285,-20.943126956932247,-23.307599365711212,-25.570956707000732,-27.467693328857422,-33.50876426696777,-32.517024517059326,-34.13090181350708,-35.27657985687256,-34.80547285079956,-32.162800788879395,-32.85560321807861,-32.493340492248535,-33.826133489608765,-32.68606185913086,-31.044506549835205,-29.67223072052002,-29.189053654670715,-28.249759674072266,-28.419536918401718,-28.790926625020802,-28.3849778175354,-26.273258090019226,-26.643585205078125,-25.068034887313843,-25.555164098739624,-25.470757484436035,-25.018791913986206,-24.577637434005737,-23.031148672103882,-22.75433659553528,-21.80841827392578,-21.487826108932495,-21.345876693725586,-21.650257110595703,-22.45940852165222,-22.80614733695984,-22.325458765029907,-21.91483163833618,-21.5622661113739,-21.765591382980347,-21.49665379524231,-20.857882261276245,-20.27865719795227,-20.5381920337677,-20.564124584197998,-20.167999744415283,-20.568886756896973,-20.382596969604492,-19.423352003097534,-17.951159238815308,-16.917107582092285,-15.455435514450073,-13.331321954727173,-11.879625797271729,-10.279398679733276,-8.924104452133179,-8.800083041191101,-7.780890941619873,-6.57883058488369,-6.24208552390337,-5.418581455945969,-4.412922829389572,-3.755166172981262,-2.4565073251724243,-1.775164008140564,-1.4594411849975586,0.1955404281616211,1.1717605590820312,1.0489675998687744,2.1173592805862427,2.528232770971954,2.9515369534492493,3.431165933609009,3.565966486930847,3.784286379814148,4.470695972442627,3.8561054468154907,4.756114363670349,5.921282529830933,5.88956618309021,5.919799089431763,5.414952278137207,4.724765300750732,4.449665069580078,4.409554719924927,4.080509185791016,4.154291868209839,4.136145353317261,4.195935249328613,3.829529285430908,4.234848380088806,4.247747182846069,5.077590584754944,5.861505389213562,5.993388652801514,5.876048803329468,6.956396460533142,6.999846875667572,6.844543516635895,6.717614620923996,5.971546784043312,5.536362660117447,5.581568613648415,5.443508669734001,5.03389136493206,5.126465246081352,5.487885218113661,6.275370299816132,6.274160102009773,6.564472109079361,5.6973255425691605,5.65835774037987,4.89376924186945
2005-08-24 01:30:00.000000000,-35.12916040420532,-31.57856512069702,-30.25267267227173,-26.874996662139893,-25.665176033973694,-23.090771794319153,-24.699330002069473,-20.116801917552948,-19.945223599672318,-23.177607029676437,-26.366216897964478,-29.767131328582764,-33.214579582214355,-35.733875036239624,-35.14336276054382,-35.88784384727478,-33.05700206756592,-33.24118995666504,-32.89888262748718,-30.101426243782043,-30.168219089508057,-29.82644271850586,-29.788366436958313,-29.004274487495422,-29.268319845199585,-29.37958589196205,-27.741896212100983,-27.21484938263893,-25.323277950286865,-26.34297478199005,-26.827014684677124,-26.67971706390381,-26.578075408935547,-25.969374895095825,-23.965631008148193,-22.751973628997803,-21.772558331489563,-21.643810868263245,-21.848010659217834,-20.974536418914795,-20.719922065734863,-20.483786702156067,-21.257012367248535,-21.080143928527832,-20.493144035339355,-20.411537170410156,-20.155415773391724,-19.57092273235321,-19.80931067466736,-18.6043940782547,-19.176483631134033,-18.986659049987793,-18.19880962371826,-17.800262928009033,-17.462988138198853,-16.177376627922058,-15.209997773170471,-14.210256695747375,-12.261817574501038,-10.849371194839478,-8.777273058891296,-7.055887818336487,-5.341832518577576,-5.030896902084351,-4.171023905277252,-3.811172842979431,-3.740705132484436,-3.196109339594841,-2.8477371633052826,-2.266902633011341,-1.7351884096860886,-0.6973426938056946,-0.008572161197662354,1.7852965593338013,2.247468948364258,2.864229679107666,4.364389851689339,4.741667866706848,4.9248175621032715,4.532213449478149,4.352876782417297,4.114153146743774,5.134742975234985,5.872642755508423,6.958438873291016,7.140260219573975,6.7348902225494385,6.545872688293457,6.1944520473480225,6.763132333755493,6.776368141174316,6.725688457489014,6.269071817398071,6.205953121185303,5.721821069717407,5.652597427368164,4.929452896118164,5.466419219970703,5.890970468521118,6.577244520187378,6.965946078300476,7.660442113876343,8.293688893318176,8.538932979106903,8.547708988189697,8.412381988018751,8.709226727485657,7.740426331758499,7.585823565721512,7.409450650215149,6.85502302646637,6.725408911705017,7.020657896995544,7.169229328632355,7.242781847715378,7.533532619476318,7.989572763442993,7.738370358943939,7.245056390762329,6.78729122877121
2005-08-24 02:00:00.000013000,-32.56666088104248,-24.549994230270386,-22.769041299819946,-22.505423069000244,-25.381545156240463,-24.459370613098145,-23.21383500099182,-21.11590266227722,-19.67055892944336,-23.653804689645767,-25.11149881966412,-26.86225712299347,-30.283790588378906,-32.46704888343811,-34.698668003082275,-37.747812032699585,-34.770551800727844,-34.36978304386139,-33.14975655078888,-31.60850118100643,-33.44516110420227,-31.562771141529083,-31.252723932266235,-30.83166813850403,-29.32792818546295,-27.68264964222908,-27.61770486831665,-27.971698582172394,-26.383839309215546,-26.39794611930847,-27.399790167808533,-25.602038383483887,-25.81332039833069,-24.147029519081116,-22.760676383972168,-21.234304547309875,-20.997835755348206,-20.352659225463867,-20.787131011486053,-19.764644980430603,-19.13748586177826,-17.82992485910654,-17.897766917943954,-18.58716571331024,-17.901622533798218,-17.87971380352974,-17.37833473831415,-16.569252490997314,-17.14440656080842,-16.362752676010132,-16.542426884174347,-16.307709276676178,-16.188748598098755,-15.175787150859833,-13.701412916183472,-12.136577486991882,-11.54009062051773,-9.94336223602295,-8.453059062361717,-7.5223212242126465,-6.044325228780508,-4.684539783862419,-3.657691776752472,-3.0086485743522644,-2.355799973011017,-1.8009005784988403,-1.424127221107483,-1.0968343019485474,-0.9648929834365845,0.272095263004303,0.540276288986206,1.8559765815734863,3.042111575603485,3.83207830786705,4.428499341011047,5.3172924518585205,5.824907556176186,5.952354252338409,5.971815824508667,4.999911665916443,5.174902558326721,5.870561718940735,6.548637628555298,7.384840488433838,8.336186647415161,8.48252820968628,7.817304372787476,7.8098225593566895,8.202828168869019,8.518368244171143,8.90561318397522,8.513498067855835,7.926767349243164,7.498615145683289,7.173223257064819,7.09536337852478,7.071575880050659,6.801495790481567,7.191202163696289,8.117744445800781,8.712925910949707,9.05514121055603,9.452068150043488,9.672081232070923,10.105844400823116,10.238674521446228,10.72988760471344,10.535646259784698,10.485172986984253,9.82265591621399,9.273673117160797,8.726858019828796,8.689083635807037,8.60417628288269,8.583539307117462,8.896149098873138,9.265942811965942,9.177029848098755,8.091109991073608,8.170034945011139
2005-08-24 02:30:00.000027000,-33.02499341964722,-26.35832691192627,-25.386601090431213,-20.009084850549698,-20.900638818740845,-22.523753881454468,-22.71827232837677,-20.423970103263855,-23.535412192344666,-23.80527313053608,-25.889837861061096,-27.589685320854187,-29.797043800354004,-31.472283720970154,-31.500250101089478,-34.56553292274475,-32.2231285572052,-33.12422263622284,-32.410819977521896,-31.704473555088043,-32.24504315853119,-33.15281128883362,-32.61623066663742,-32.510842114686966,-31.635486721992493,-29.106453850865364,-27.542455568909645,-27.75238260626793,-27.19030161947012,-27.11782169342041,-26.976992964744568,-24.652817964553833,-25.080382347106934,-23.52070379257202,-22.2425634264946,-20.350365936756134,-19.389037489891052,-19.200053870677948,-18.835824266076088,-18.39258673787117,-17.436411321163177,-17.45152884721756,-18.052189767360687,-17.716227486729622,-16.661750584840775,-16.11375778913498,-14.588041424751282,-14.210361182689667,-14.296847812831402,-14.913735330104828,-14.720492660999298,-14.267853379249573,-13.965544164180756,-11.294112384319305,-10.342591941356659,-8.578051090240479,-7.663780391216278,-4.967508375644684,-3.337689995765686,-2.1598726511001587,-1.2951579093933105,-0.07751297950744629,0.16450095176696777,0.42832207679748535,0.8942596912384033,0.8581197559833527,1.8328920155763626,2.4323347210884094,3.192307025194168,3.5514039993286133,2.640574634075165,4.065459191799164,5.190277621150017,6.661668658256531,7.31809189170599,7.830184668302536,8.115762174129486,7.865158200263977,8.12802204489708,7.391340404748917,7.384164988994598,7.403691351413727,7.496931314468384,7.8571308851242065,8.433004140853882,8.575066924095154,8.834003329277039,9.335450649261475,9.056845426559448,9.356829166412354,9.929088592529297,9.627169489860535,9.046682596206665,9.002010822296143,8.94528591632843,8.736161231994629,9.313222289085388,9.490228414535522,9.541311740875244,9.70646333694458,9.853685736656189,10.177455365657806,10.525000482797623,11.494305357336998,11.570600688457489,11.166410773992538,10.991354197263718,11.073111236095428,11.117528319358826,11.157789826393127,10.939028024673462,10.96917200088501,11.343505144119263,11.063264548778534,10.988139510154724,11.341842293739319,10.322766661643982,10.289871454238892,9.496082782745361,9.165995121002197
2005-08-24 03:00:00.000000000,-14.316660523414612,-18.096422463655472,-16.900291949510574,-17.110626935958862,-18.226734519004822,-21.073644995689392,-19.72683596611023,-21.871192812919617,-25.911109060049057,-27.232526749372482,-27.4074684381485,-27.453487932682037,-28.296204566955566,-29.925558388233185,-31.845536708831787,-32.90687811374664,-30.606573581695557,-30.701430201530457,-29.53005200624466,-29.120843052864075,-31.423480212688446,-29.43002924323082,-31.564701601862907,-31.46531742811203,-30.974508047103882,-29.32350242137909,-28.906973004341125,-28.84609830379486,-26.64884315431118,-26.6284641623497,-26.257820285856724,-24.169536992907524,-25.284540474414825,-24.293322920799255,-23.432396292686462,-22.00481277704239,-20.06459429860115,-18.337431401014328,-17.41475059092045,-16.470669329166412,-15.324128031730652,-16.17767210304737,-16.216611117124557,-16.176559634506702,-15.358467131853104,-14.681799620389938,-13.487855613231659,-13.829750120639801,-13.241491138935089,-13.23350091278553,-12.683290347456932,-12.586490169167519,-12.025263547897339,-9.639541745185852,-8.166306972503662,-6.010824799537659,-3.991708993911743,-2.442249298095703,-2.3488296270370483,-0.528886079788208,0.6190731525421143,0.9527819156646729,2.2531805634498596,2.914645418524742,3.3227978944778442,3.4825345873832703,5.04850035905838,6.053603649139404,6.761200055480003,6.83559350669384,7.052518039941788,8.062691032886505,8.430424928665161,8.943530201911926,9.32266640663147,10.37934422492981,10.728394508361816,10.511227250099182,10.19135582447052,10.111054062843323,10.621243476867676,10.02315354347229,9.139857530593872,8.661231130361557,8.841761499643326,9.224545739591122,9.464699059724808,10.0779614392668,10.565005283802748,10.925309032201767,11.028481364250183,10.983283579349518,11.360308021306992,11.376347333192825,11.166692018508911,11.348734080791473,11.150686860084534,11.513500273227692,10.995215028524399,10.982499189674854,10.837552390992641,10.940638452768326,11.272036731243134,11.875622868537903,12.021509885787964,12.135711789131165,12.349878311157227,12.38429880142212,11.870097637176514,12.075153708457947,12.278519630432129,12.532871127128601,12.879605054855347,12.613765597343445,12.557489395141602,12.59993588924408,12.278360843658447,12.041240692138672,11.98358428478241,11.979591131210327
